#{"t_start": 1708793258.406178, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.0,250,328.878532
0.0,250,329.24898
0.0,250,329.603096
0.0,250,329.975039
0.0,250,330.332625
0.0,250,330.68778
0.0,250,331.046516
0.0,250,331.422108
0.0,250,331.759147
0.0,250,332.141975
0.0,250,332.502703
0.1288,242,332.842748
0.0,250,333.182687
0.0,250,333.583174
0.4924,141,333.783157
0.0,250,334.146951
0.0,250,334.515068
0.0,250,334.874022
0.0,250,335.208312
0.0,250,335.56104
0.0,250,335.9503
0.0,250,336.330819
0.0,250,336.682055
0.0,250,337.056452
0.0,250,337.419328
0.0,250,337.792606
0.0,250,338.192725
0.0,250,338.577241
0.0,250,338.922088
0.0,250,339.291673
0.0,250,339.658983
0.0,250,340.035812
0.0,250,340.435751
0.0,250,340.800843
0.0,250,341.164582
0.0,250,341.550183
0.0,250,341.896882
0.0,250,342.273755
0.0,250,342.683568
0.0,250,343.04479
0.0,250,343.414546
0.0,250,343.79059
0.0,250,344.151381
0.0,250,344.525968
0.0,250,344.875911
0.0,250,345.283923
0.0,250,345.651201
0.0,250,346.01538
0.0,250,346.379724
0.0,250,346.768671
0.0,250,347.116457
0.0,250,347.512402
0.5536,124,347.690194
0.0,250,348.047797
0.0,250,348.408057
0.604,110,348.582042
0.0,250,348.953636
