#{"t_start": 1708578797.7094245, "env_id": "MinAtar/Freeway-v1"}
r,l,t
42.0,2501,4771.463243
27.0,2501,4775.937778
38.0,2501,4780.435066
38.0,2501,4786.426514
38.0,2501,4790.89933
32.0,2501,4795.415048
37.0,2501,4799.912127
43.0,2501,4804.432702
36.0,2501,4810.241209
42.0,2501,4824.023251
29.0,2501,4828.510816
21.0,2501,4832.953282
28.0,2501,4838.713827
41.0,2501,4843.220981
33.0,2501,4847.88285
44.0,2501,4852.383338
41.0,2501,4856.882015
37.0,2501,4862.668884
37.0,2501,4867.132179
36.0,2501,4871.617085
38.0,2501,4876.148516
41.0,2501,4880.842247
34.0,2501,4886.671586
36.0,2501,4891.174564
39.0,2501,4895.679192
38.0,2501,4900.163996
40.0,2501,4905.983048
36.0,2501,4910.484053
37.0,2501,4915.114603
39.0,2501,4919.62195
35.0,2501,4924.128759
45.0,2501,4929.878367
35.0,2501,4934.379164
45.0,2501,4938.889342
37.0,2501,4943.433367
37.0,2501,4949.464935
35.0,2501,4953.918643
37.0,2501,4958.377789
35.0,2501,4962.873146
30.0,2501,4967.360562
34.0,2501,4973.161061
34.0,2501,4977.774573
40.0,2501,4982.325443
30.0,2501,4986.829741
34.0,2501,4992.575165
31.0,2501,4997.028141
35.0,2501,5001.482865
32.0,2501,5005.923258
39.0,2501,5010.592623
46.0,2501,5025.484323
32.0,2501,5029.966238
36.0,2501,5034.433116
38.0,2501,5038.936761
44.0,2501,5044.916379
32.0,2501,5049.422229
39.0,2501,5053.86338
43.0,2501,5058.32956
33.0,2501,5062.81659
37.0,2501,5068.610722
33.0,2501,5073.079937
39.0,2501,5077.758506
40.0,2501,5082.247601
35.0,2501,5088.116241
41.0,2501,5092.665157
41.0,2501,5097.144522
47.0,2501,5101.593076
44.0,2501,5106.02751
42.0,2501,5111.92725
36.0,2501,5116.396923
39.0,2501,5120.897729
32.0,2501,5125.368641
42.0,2501,5131.123513
42.0,2501,5135.578604
38.0,2501,5140.005796
41.0,2501,5144.63842
44.0,2501,5149.121951
38.0,2501,5154.827608
37.0,2501,5159.268683
38.0,2501,5163.702856
37.0,2501,5168.173008
29.0,2501,5174.134884
33.0,2501,5178.557581
43.0,2501,5183.039206
39.0,2501,5187.544375
39.0,2501,5192.039176
33.0,2501,5197.768031
33.0,2501,5202.234025
42.0,2501,5206.860945
42.0,2501,5211.359709
38.0,2501,5226.179179
26.0,2501,5230.660226
38.0,2501,5235.131901
36.0,2501,5239.738489
35.0,2501,5244.107173
35.0,2501,5249.858725
43.0,2501,5254.332289
35.0,2501,5258.817683
37.0,2501,5263.307187
36.0,2501,5269.030625
37.0,2501,5273.657247
43.0,2501,5278.108936
40.0,2501,5282.561071
42.0,2501,5287.040149
38.0,2501,5292.777363
39.0,2501,5297.262719
36.0,2501,5301.719067
36.0,2501,5306.392959
36.0,2501,5312.13916
36.0,2501,5316.607925
42.0,2501,5321.119343
41.0,2501,5325.622947
44.0,2501,5330.121253
31.0,2501,5335.89948
39.0,2501,5340.517072
35.0,2501,5344.932662
40.0,2501,5349.324737
35.0,2501,5355.099224
28.0,2501,5359.566987
33.0,2501,5364.04433
38.0,2501,5368.532944
37.0,2501,5373.15317
